,symbol,sm_name,desc,an_dt,t_date,open,adj_close,intraday_return
3976,RAIN,Rain Industries Limited,Record Date,2020-10-30 16:18:53,2020-10-31 16:18:53,108.0,101.13,-6.361111111111115
3977,MASTEK,Mastek Limited,Record Date,2020-10-29 23:27:04,2020-10-30 23:27:04,837.0,845.69,1.0382317801672705
3978,THYROCARE,Thyrocare Technologies Limited,Record Date,2020-10-29 20:34:59,2020-10-30 20:34:59,1146.0,1124.64,-1.8638743455497295
3979,LAURUSLABS,Laurus Labs Limited,Record Date,2020-10-29 15:29:26,2020-10-30 15:29:26,335.0,317.02,-5.367164179104483
3980,ASTRAL,Astral Limited,Record Date,2020-10-28 22:23:34,2020-10-29 22:23:34,613.88,632.86,3.091809474164335
3981,NAVINFLUOR,Navin Fluorine International Limited,Record Date,2020-10-28 19:33:13,2020-10-29 19:33:13,2180.0,2259.98,3.668807339449542
3982,SHARDACROP,Sharda Cropchem Limited,Record Date,2020-10-28 19:28:38,2020-10-29 19:28:38,280.0,264.72,-5.4571428571428475
3983,OCCL,Oriental Carbon & Chemicals Limited,Record Date,2020-10-28 17:00:23,2020-10-29 17:00:23,784.95,764.77,-2.570864386266649
3984,DABUR,Dabur India Limited,Record Date,2020-10-28 16:59:13,2020-10-29 16:59:13,515.5,513.22,-0.442289039767211
3986,CASTROLIND,Castrol India Limited,Record Date,2020-10-27 18:54:12,2020-10-28 18:54:12,114.0,108.67,-4.675438596491226
3987,SUPREMEIND,Supreme Industries Limited,Record Date,2020-10-27 16:42:31,2020-10-28 16:42:31,1497.2,1427.74,-4.639326743254077
3989,SURYAROSNI,Surya Roshni Limited,Record Date,2020-10-26 15:27:32,2020-10-27 15:27:32,106.8,108.95,2.013108614232215
3991,SUPPETRO,Supreme Petrochem Limited,Record Date,2020-10-25 21:30:21,2020-10-26 21:30:21,0.0,0.0,0.0
3994,VEDL,Vedanta Limited,Record Date,2020-10-23 20:05:58,2020-10-24 20:05:58,104.7,82.03,-21.652340019102198
3995,ASIANTILES,Asian Granito India Limited,Record Date,2020-10-23 16:45:18,2020-10-24 16:45:18,271.85,274.22,0.8718043038440333
3996,AARTIDRUGS,Aarti Drugs Limited,Record Date,2020-10-23 16:20:35,2020-10-24 16:20:35,770.0,708.72,-7.958441558441555
3997,KKCL,Kewal Kiran Clothing Limited,Record Date,2020-10-22 18:35:25,2020-10-23 18:35:25,149.08,122.54,-17.802522135766033
3998,EMAMILTD,Emami Limited,Record Date,2020-10-22 18:07:22,2020-10-23 18:07:22,360.55,348.61,-3.311607266675911
3999,CROMPTON,Crompton Greaves Consumer Electricals Limited,Record Date,2020-10-22 18:02:30,2020-10-23 18:02:30,305.15,298.68,-2.1202687203014814
4000,AMBUJACEM,Ambuja Cements Limited,Record Date,2020-10-22 16:56:30,2020-10-23 16:56:30,255.5,230.67,-9.718199608610572
4002,ISEC,ICICI Securities Limited,Record Date,2020-10-21 19:47:58,2020-10-22 19:47:58,424.4,423.82,-0.13666352497643358
4004,MANINDS,Man Industries (India) Limited,Record Date,2020-10-20 15:52:55,2020-10-21 15:52:55,61.75,65.47,6.024291497975707
4005,CCL,CCL Products (India) Limited,Record Date,2020-10-20 15:33:05,2020-10-21 15:33:05,259.9,239.81,-7.729896113889949
4010,TECHM,Tech Mahindra Limited,Record Date,2020-10-19 20:27:26,2020-10-20 20:27:26,820.6,804.19,-1.9997562758956822
4011,MOLDTKPAC,Mold-Tek Packaging Limited,Record Date,2020-10-19 19:07:17,2020-10-20 19:07:17,274.76,266.85,-2.878876110059677
4012,KIOCL,KIOCL Limited,Record Date,2020-10-19 17:01:03,2020-10-20 17:01:03,122.45,121.2,-1.0208248264597795
4014,ANGELONE,Angel One Limited,Record Date,2020-10-16 18:24:59,2020-10-17 18:24:59,247.0,235.85,-4.514170040485832
4016,SASKEN,Sasken Technologies Limited,Record Date,2020-10-15 18:16:05,2020-10-16 18:16:05,729.9,702.11,-3.8073708727222857
4017,MINDTREE,MindTree Limited,Record Date,2020-10-15 16:37:30,2020-10-16 16:37:30,0.0,0.0,0.0
4018,FOSECOIND,Foseco India Limited,Record Date,2020-10-14 23:13:46,2020-10-15 23:13:46,1201.05,1192.48,-0.7135423171391646
4019,VAIBHAVGBL,Vaibhav Global Limited,Record Date,2020-10-14 18:37:18,2020-10-15 18:37:18,374.0,357.08,-4.5240641711229985
4021,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,Record Date,2020-10-12 18:53:48,2020-10-13 18:53:48,44.0,44.45,1.0227272727272791
4022,CIMMCO,Cimmco Limited,Record Date,2020-10-12 18:50:57,2020-10-13 18:50:57,0.0,0.0,0.0
4023,COLPAL,Colgate Palmolive (India) Limited,Record Date,2020-10-12 18:04:40,2020-10-13 18:04:40,1443.35,1399.72,-3.02282883569473
4024,CRISIL,CRISIL Limited,Record Date,2020-10-12 15:39:18,2020-10-13 15:39:18,1745.0,1693.36,-2.959312320916911
4025,SUBEX,Subex Limited,Record Date,2020-10-09 17:22:05,2020-10-10 17:22:05,0.0,0.0,0.0
4026,GMMPFAUDLR,GMM Pfaudler Limited,Record Date,2020-10-09 16:07:40,2020-10-10 16:07:40,1230.0,1181.43,-3.9487804878048727
4028,HINDUNILVR,Hindustan Unilever Limited,Record Date,2020-10-07 17:47:20,2020-10-08 17:47:20,2147.0,2118.46,-1.3292966930600822
4029,SDBL,Som Distilleries & Breweries Limited,Record Date,2020-10-06 16:00:17,2020-10-07 16:00:17,26.4,26.85,1.7045454545454655
4030,ASIANPAINT,Asian Paints Limited,Record Date,2020-10-05 20:20:56,2020-10-06 20:20:56,2050.0,2074.09,1.1751219512195192
4032,ISFT,Intrasoft Technologies Limited,Record Date,2020-10-03 16:50:09,2020-10-04 16:50:09,77.95,71.44,-8.351507376523418
4033,IRISDOREME,Iris Clothings Limited,Record Date,2020-10-02 20:46:17,2020-10-03 20:46:17,6.69,6.86,2.5411061285500733
4034,ARVEE,Arvee Laboratories (India) Limited,Record Date,2020-10-01 18:38:15,2020-10-02 18:38:15,36.25,36.25,0.0
4035,LTTS,L&T Technology Services Limited,Record Date,2020-10-01 17:33:01,2020-10-02 17:33:01,1602.0,1567.15,-2.1754057428214675
4036,MAHESHWARI,Maheshwari Logistics Limited,Record Date,2020-10-01 16:57:41,2020-10-02 16:57:41,92.0,92.45,0.4891304347826118
4037,TCS,Tata Consultancy Services Limited,Record Date,2020-09-30 19:44:28,2020-10-01 19:44:28,2510.0,2481.19,-1.1478087649402369
4038,VERTOZ,Vertoz Advertising Limited,Record Date,2020-09-29 18:57:41,2020-09-30 18:57:41,154.2,152.96,-0.8041504539558889
4039,IRCTC,Indian Railway Catering And Tourism Corporation Limited,Record Date,2020-09-28 18:18:37,2020-09-29 18:18:37,274.0,271.56,-0.8905109489051086
4040,SHRENIK,Shrenik Limited,Record Date,2020-09-28 18:11:48,2020-09-29 18:11:48,8.5083,8.05,-5.386504942232873
4042,HCLTECH,HCL Technologies Limited,Record Date,2020-09-25 23:24:15,2020-09-26 23:24:15,838.4,800.87,-4.476383587786256
4043,SAGARDEEP,Sagardeep Alloys Limited,Record Date,2020-09-24 08:07:19,2020-09-24 08:07:19,34.07,33.83,-0.7044320516583563
4044,ANANTRAJ,Anant Raj Limited,Record Date,2020-09-23 19:19:42,2020-09-24 19:19:42,11.53,11.2,-2.8620988725065057
4045,GDL,Gateway Distriparks Limited,Record Date,2020-09-23 17:15:27,2020-09-24 17:15:27,0.0,0.0,0.0
4046,TEXMOPIPES,Texmo Pipes and Products Limited,Record Date,2020-09-22 23:26:10,2020-09-23 23:26:10,13.8,13.3,-3.623188405797101
4047,AARTIDRUGS,Aarti Drugs Limited,Record Date,2020-09-21 20:29:47,2020-09-22 20:29:47,746.31,721.11,-3.3766129356433563
4049,RITES,RITES Limited,Record Date,2020-09-18 16:12:18,2020-09-19 16:12:18,255.0,229.82,-9.874509803921573
4050,EIHOTEL,EIH Limited,Record Date,2020-09-17 18:05:46,2020-09-18 18:05:46,85.58,84.94,-0.7478382799719567
4051,DHANUKA,Dhanuka Agritech Limited,Record Date,2020-09-17 17:32:16,2020-09-18 17:32:16,825.0,815.17,-1.1915151515151565
4052,SUVENPHAR,Suven Pharmaceuticals Limited,Record Date,2020-09-16 18:13:28,2020-09-17 18:13:28,380.02,379.84,-0.04736592810904869
4053,DSSL,Dynacons Systems & Solutions Limited,Record Date,2020-09-15 21:33:19,2020-09-16 21:33:19,26.1,26.14,0.15325670498083963
4055,BCONCEPTS,Brand Concepts Limited,Record Date,2020-09-14 17:33:54,2020-09-15 17:33:54,19.6,19.6,0.0
4056,AVG,AVG Logistics Limited,Record Date,2020-09-14 16:29:43,2020-09-15 16:29:43,48.4,48.4,0.0
4061,DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,Record Date,2020-09-11 19:32:18,2020-09-12 19:32:18,158.14,153.48,-2.9467560389528247
4062,PANACEABIO,Panacea Biotec Limited,Record Date,2020-09-11 16:31:06,2020-09-12 16:31:06,169.8,163.68,-3.604240282685515
4064,MUKANDLTD,Mukand Limited,Record Date,2020-09-09 21:47:34,2020-09-10 21:47:34,37.0,36.74,-0.7027027027026973
4065,PRAXIS,Praxis Home Retail Limited,Record Date,2020-09-09 15:43:14,2020-09-10 15:43:14,47.15,47.15,0.0
4068,HPL,HPL Electric & Power Limited,Record Date,2020-09-08 16:52:06,2020-09-09 16:52:06,33.1,34.37,3.836858006042284
4069,AHLADA,Ahlada Engineers Limited,Record Date,2020-09-08 15:22:21,2020-09-09 15:22:21,44.7,42.77,-4.317673378076062
4073,RUSHIL,Rushil Decor Limited,Record Date,2020-09-07 17:54:36,2020-09-08 17:54:36,97.1,92.8,-4.428424304840368
4074,NATNLSTEEL,National Steel And Agro Industries Limited,Record Date,2020-09-07 17:49:25,2020-09-08 17:49:25,0.0,0.0,0.0
4075,GAEL,Gujarat Ambuja Exports Limited,Record Date,2020-09-07 16:25:16,2020-09-08 16:25:16,102.47,97.51,-4.840441104713569
4077,KHAITANLTD,Khaitan (India) Limited,Record Date,2020-09-06 16:34:08,2020-09-07 16:34:08,17.7,17.7,0.0
4079,GLOBUSSPR,Globus Spirits Limited,Record Date,2020-09-05 18:58:24,2020-09-06 18:58:24,207.0,202.3,-2.270531400966178
4080,SHRADHA,Shradha Infraprojects Limited,Record Date,2020-09-05 17:48:54,2020-09-06 17:48:54,15.71,15.71,0.0
4081,MSTCLTD,Mstc Limited,Record Date,2020-09-05 17:21:56,2020-09-06 17:21:56,156.5,147.08,-6.019169329073474
4082,HGS,Hinduja Global Solutions Limited,Record Date,2020-09-05 17:10:40,2020-09-06 17:10:40,355.0,305.45,-13.957746478873242
4083,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,Record Date,2020-09-05 16:53:59,2020-09-06 16:53:59,37.45,35.09,-6.301735647530038
4087,VASWANI,Vaswani Industries Limited,Record Date,2020-09-04 22:49:14,2020-09-05 22:49:14,5.6,5.55,-0.8928571428571398
4088,NDLVENTURE,NDL Ventures Limited,Record Date,2020-09-04 20:05:47,2020-09-05 20:05:47,0.0,0.0,0.0
4089,OIL,Oil India Limited,Record Date,2020-09-04 19:30:03,2020-09-05 19:30:03,95.0,86.35,-9.105263157894743
4090,SOUTHWEST,South West Pinnacle Exploration Limited,Record Date,2020-09-04 18:29:58,2020-09-05 18:29:58,24.1,24.75,2.6970954356846413
4091,KHAITANLTD,Khaitan (India) Limited,Record Date,2020-09-04 18:23:04,2020-09-05 18:23:04,17.7,17.7,0.0
4092,MIDHANI,Mishra Dhatu Nigam Limited,Record Date,2020-09-04 17:59:50,2020-09-05 17:59:50,208.0,201.41,-3.1682692307692326
4093,KIOCL,KIOCL Limited,Record Date,2020-09-04 16:12:00,2020-09-05 16:12:00,139.8,130.01,-7.002861230329056
4094,HINDCOMPOS,Hindustan Composites Limited,Record Date,2020-09-04 15:28:33,2020-09-05 15:28:33,189.1,185.98,-1.6499206768905366
4095,HINDCOMPOS,Hindustan Composites Limited,Record Date,2020-09-04 15:22:58,2020-09-05 15:22:58,189.1,185.98,-1.6499206768905366
4098,KELLTONTEC,Kellton Tech Solutions Limited,Record Date,2020-09-03 23:41:02,2020-09-04 23:41:02,34.95,37.43,7.09585121602288
4099,CREATIVE,Creative Newtech Limited,Record Date,2020-09-03 22:08:50,2020-09-04 22:08:50,122.0,128.49,5.3196721311475486
4100,BEML,BEML Limited,Record Date,2020-09-03 22:05:02,2020-09-04 22:05:02,688.0,665.92,-3.2093023255814015
4101,TRIGYN,Trigyn Technologies Limited,Record Date,2020-09-03 19:51:14,2020-09-04 19:51:14,50.3,49.85,-0.8946322067594349
4102,KPRMILL,K.P.R. Mill Limited,Record Date,2020-09-03 17:36:33,2020-09-04 17:36:33,107.2,107.08,-0.11194029850746692
4104,APOLLO,Apollo Micro Systems Limited,Record Date,2020-09-03 00:37:32,2020-09-03 00:37:32,12.19,10.75,-11.812961443806394
4105,MONTECARLO,Monte Carlo Fashions Limited,Record Date,2020-09-02 23:16:20,2020-09-03 23:16:20,178.35,169.0,-5.2425007008690745
4106,KIRLOSBROS,Kirloskar Brothers Limited,Record Date,2020-09-02 21:45:41,2020-09-03 21:45:41,128.5,125.5,-2.3346303501945527
4107,HUDCO,Housing & Urban Development Corporation Limited,Record Date,2020-09-02 18:20:36,2020-09-03 18:20:36,36.2,32.44,-10.386740331491726
4108,SHIVAMILLS,Shiva Mills Limited,Record Date,2020-09-02 16:14:22,2020-09-03 16:14:22,23.35,25.51,9.25053533190578
4109,GROBTEA,The Grob Tea Company Limited,Record Date,2020-09-02 15:34:59,2020-09-03 15:34:59,660.95,656.6,-0.6581435812088694
4111,SEAMECLTD,Seamec Limited,Record Date,2020-09-01 18:12:09,2020-09-02 18:12:09,399.0,395.86,-0.7869674185463625
4112,TANLA,Tanla Platforms Limited,Record Date,2020-09-01 17:49:40,2020-09-02 17:49:40,209.5,205.7,-1.8138424821002441
4113,KALYANIFRG,Kalyani Forge Limited,Record Date,2020-09-01 17:40:21,2020-09-02 17:40:21,157.0,152.91,-2.605095541401276
4114,AARVI,Aarvi Encon Limited,Record Date,2020-09-01 15:36:08,2020-09-02 15:36:08,42.0,38.65,-7.976190476190479
4117,HITECH,Hi-Tech Pipes Limited,Record Date,2020-08-31 18:54:56,2020-09-01 18:54:56,11.69,11.74,0.42771599657827813
4118,TDPOWERSYS,TD Power Systems Limited,Record Date,2020-08-31 18:07:03,2020-09-01 18:07:03,123.95,117.69,-5.050423557886248
4119,PODDARMENT,Poddar Pigments Limited,Record Date,2020-08-31 16:49:52,2020-09-01 16:49:52,184.15,180.32,-2.079826228617981
4120,JINDRILL,Jindal Drilling And Industries Limited,Record Date,2020-08-31 15:51:24,2020-09-01 15:51:24,71.4,69.3,-2.941176470588247
4122,SHRENIK,Shrenik Limited,Record Date,2020-08-29 22:06:33,2020-08-30 22:06:33,8.1667,7.7756,-4.7889600450610486
4123,KHAITANLTD,Khaitan (India) Limited,Record Date,2020-08-29 16:49:29,2020-08-30 16:49:29,17.7,17.7,0.0
4124,BLS,BLS International Services Limited,Record Date,2020-08-29 16:28:38,2020-08-30 16:28:38,24.6,23.44,-4.715447154471545
4125,HPIL,Hindprakash Industries Limited,Record Date,2020-08-29 15:44:53,2020-08-30 15:44:53,44.0,42.18,-4.136363636363637
4126,DLF,DLF Limited,Record Date,2020-08-28 23:02:14,2020-08-29 23:02:14,174.75,156.52,-10.432045779685259
4127,VESUVIUS,Vesuvius India Limited,Record Date,2020-08-28 21:29:57,2020-08-29 21:29:57,990.05,937.48,-5.309832836725412
4128,CAREERP,Career Point Limited,Record Date,2020-08-28 20:56:27,2020-08-29 20:56:27,157.5,145.0,-7.936507936507937
4129,AARTIIND,Aarti Industries Limited,Record Date,2020-08-28 18:03:39,2020-08-29 18:03:39,545.0,520.71,-4.456880733944947
4130,BHEL,Bharat Heavy Electricals Limited,Record Date,2020-08-28 17:16:02,2020-08-29 17:16:02,42.05,38.55,-8.323424494649228
4131,SPLIL,SPL Industries Limited,Record Date,2020-08-28 17:07:53,2020-08-29 17:07:53,31.55,29.0,-8.082408874801903
4132,CANTABIL,Cantabil Retail India Limited,Record Date,2020-08-28 16:13:36,2020-08-29 16:13:36,307.0,299.38,-2.4820846905537475
4135,SALASAR,Salasar Techno Engineering Limited,Record Date,2020-08-27 20:30:20,2020-08-28 20:30:20,1.79,0.53,-70.39106145251397
4136,ZENTEC,Zen Technologies Limited,Record Date,2020-08-27 17:54:42,2020-08-28 17:54:42,88.25,88.35,0.11331444759206155
4137,IOB,Indian Overseas Bank,Record Date,2020-08-27 15:26:02,2020-08-28 15:26:02,10.9,11.05,1.376146788990829
4141,CMICABLES,CMI Limited,Record Date,2020-08-26 21:49:32,2020-08-27 21:49:32,45.0,43.32,-3.7333333333333325
4142,GUJGASLTD,Gujarat Gas Limited,Record Date,2020-08-26 19:41:18,2020-08-27 19:41:18,327.5,324.15,-1.0229007633587857
4143,SUBEX,Subex Limited,Record Date,2020-08-26 18:37:35,2020-08-27 18:37:35,0.0,0.0,0.0
4144,ENGINERSIN,Engineers India Limited,Record Date,2020-08-26 15:41:09,2020-08-27 15:41:09,70.25,64.97,-7.516014234875446
4145,CENTUM,Centum Electronics Limited,Record Date,2020-08-26 15:20:18,2020-08-27 15:20:18,370.0,357.49,-3.3810810810810787
4146,SELAN,Selan Exploration Technology Limited,Record Date,2020-08-25 19:25:15,2020-08-26 19:25:15,135.9,122.35,-9.970566593083158
4149,AARON,Aaron Industries Limited,Record Date,2020-08-24 17:58:18,2020-08-25 17:58:18,26.77,26.77,0.0
4150,RIIL,Reliance Industrial Infrastructure Limited,Record Date,2020-08-24 17:32:31,2020-08-25 17:32:31,423.9,412.52,-2.6845954234489255
4152,SILINV,SIL Investments Limited,Record Date,2020-08-22 19:34:39,2020-08-23 19:34:39,153.9,143.35,-6.855100714749844
4153,SUTLEJTEX,Sutlej Textiles and Industries Limited,Record Date,2020-08-22 19:12:59,2020-08-23 19:12:59,23.6,24.0,1.694915254237282
4154,NAHARSPING,Nahar Spinning Mills Limited,Record Date,2020-08-22 16:24:37,2020-08-23 16:24:37,40.95,40.63,-0.7814407814407821
4155,WEALTH,Wealth First Portfolio Managers Limited,Record Date,2020-08-21 21:33:32,2020-08-22 21:33:32,54.75,53.56,-2.1735159817351555
4156,PTL,PTL Enterprises Limited,Record Date,2020-08-21 21:07:49,2020-08-22 21:07:49,22.73,18.7,-17.72987241531017
4157,CDSL,Central Depository Services (India) Limited,Record Date,2020-08-21 17:59:18,2020-08-22 17:59:18,379.5,374.05,-1.4361001317523028
4158,SICAGEN,Sicagen India Limited,Record Date,2020-08-21 17:11:27,2020-08-22 17:11:27,11.85,11.63,-1.856540084388176
4159,MBAPL,Madhya Bharat Agro Products Limited,Record Date,2020-08-21 15:53:05,2020-08-22 15:53:05,16.45,15.77,-4.133738601823707
4162,GEEKAYWIRE,Geekay Wires Limited,Record Date,2020-08-20 15:30:13,2020-08-21 15:30:13,17.2,14.21,-17.38372093023255
4163,360ONE,360 ONE WAM LIMITED,Record Date,2020-08-19 20:56:25,2020-08-20 20:56:25,288.5,280.81,-2.665511265164644
4164,BEARDSELL,Beardsell Limited,Record Date,2020-08-19 20:42:31,2020-08-20 20:42:31,8.0,7.26,-9.250000000000004
4165,KRISHANA,Krishana Phoschem Limited,Record Date,2020-08-19 17:10:27,2020-08-20 17:10:27,31.0,28.84,-6.967741935483871
4166,BSHSL,Bombay Super Hybrid Seeds Limited,Record Date,2020-08-18 23:56:14,2020-08-19 23:56:14,8.66,8.78,1.3856812933025313
4167,HEIDELBERG,HeidelbergCement India Limited,Record Date,2020-08-18 17:50:50,2020-08-19 17:50:50,190.0,176.31,-7.205263157894736
4168,EMMBI,Emmbi Industries Limited,Record Date,2020-08-18 16:05:06,2020-08-19 16:05:06,84.0,79.54,-5.309523809523802
4169,BRITANNIA,Britannia Industries Limited,Record Date,2020-08-17 20:49:20,2020-08-18 20:49:20,3880.0,3754.62,-3.231443298969075
4170,TIJARIA,Tijaria Polypipes Limited,Record Date,2020-08-17 16:11:56,2020-08-18 16:11:56,6.2,6.05,-2.4193548387096833
4171,LUXIND,Lux Industries Limited,Record Date,2020-08-17 15:30:06,2020-08-18 15:30:06,1420.4,1375.02,-3.194874683187842
4177,MANAKALUCO,Manaksia Aluminium Company Limited,Record Date,2020-08-14 21:24:52,2020-08-15 21:24:52,8.1,7.95,-1.8518518518518454
4178,POLYPLEX,Polyplex Corporation Limited,Record Date,2020-08-14 21:04:58,2020-08-15 21:04:58,810.0,601.15,-25.783950617283956
4179,BURNPUR,Burnpur Cement Limited,Record Date,2020-08-14 17:03:34,2020-08-15 17:03:34,1.5,1.45,-3.333333333333336
4180,MANAKCOAT,Manaksia Coated Metals & Industries Limited,Record Date,2020-08-14 16:45:27,2020-08-15 16:45:27,4.5,4.39,-2.4444444444444517
4182,MGEL,Mangalam Global Enterprise Limited,Record Date,2020-08-13 20:51:55,2020-08-14 20:51:55,7.78,7.02,-9.768637532133685
4183,EICHERMOT,Eicher Motors Limited,Record Date,2020-08-13 16:56:20,2020-08-14 16:56:20,2169.8,2001.95,-7.735736012535724
4186,AMBER,Amber Enterprises India Limited,Record Date,2020-08-12 18:00:53,2020-08-13 18:00:53,1655.0,1684.8,1.800604229607248
4187,AMBER,Amber Enterprises India Limited,Record Date,2020-08-12 17:44:49,2020-08-13 17:44:49,1655.0,1684.8,1.800604229607248
4188,JAYBARMARU,Jay Bharat Maruti Limited,Record Date,2020-08-12 17:44:23,2020-08-13 17:44:23,41.32,41.21,-0.2662149080348486
4189,PRIVISCL,Privi Speciality Chemicals Limited,Record Date,2020-08-12 17:29:22,2020-08-13 17:29:22,557.94,545.2,-2.2833996487077477
4191,VESUVIUS,Vesuvius India Limited,Record Date,2020-08-11 19:07:38,2020-08-12 19:07:38,918.0,951.18,3.614379084967315
4192,UNOMINDA,UNO Minda Limited,Record Date,2020-08-11 19:06:18,2020-08-12 19:06:18,139.65,145.77,4.382384532760476
4193,ADSL,Allied Digital Services Limited,Record Date,2020-08-11 19:02:07,2020-08-12 19:02:07,18.75,19.98,6.560000000000002
4194,MPSLTD,MPS Limited,Record Date,2020-08-11 17:51:26,2020-08-12 17:51:26,414.6,414.6,0.0
4198,KIRIINDUS,Kiri Industries Limited,Record Date,2020-08-10 17:31:07,2020-08-11 17:31:07,482.0,509.28,5.659751037344392
4199,TRIVENI,Triveni Engineering & Industries Limited,Record Date,2020-08-10 17:03:44,2020-08-11 17:03:44,79.0,76.52,-3.139240506329119
4200,RAJMET,Rajnandini Metal Limited,Record Date,2020-08-10 15:43:44,2020-08-11 15:43:44,0.67,0.67,0.0
4201,ONEPOINT,One Point One Solutions Limited,Record Date,2020-08-10 15:25:41,2020-08-11 15:25:41,1.32,1.55,17.424242424242422
4203,NEOGEN,Neogen Chemicals Limited,Record Date,2020-08-08 19:53:45,2020-08-09 19:53:45,650.0,618.25,-4.884615384615385
4204,GREENPANEL,Greenpanel Industries Limited,Record Date,2020-08-08 18:41:03,2020-08-09 18:41:03,39.0,40.71,4.384615384615387
4205,VIDHIING,Vidhi Specialty Food Ingredients Limited,Record Date,2020-08-07 22:37:07,2020-08-08 22:37:07,90.0,90.34,0.37777777777778154
4206,BIGBLOC,Bigbloc Construction Limited,Record Date,2020-08-07 21:10:41,2020-08-08 21:10:41,8.4,7.8,-7.1428571428571495
4207,LOVABLE,Lovable Lingerie Limited,Record Date,2020-08-07 18:01:45,2020-08-08 18:01:45,50.05,51.26,2.417582417582419
4208,BALKRISIND,Balkrishna Industries Limited,Record Date,2020-08-07 17:52:31,2020-08-08 17:52:31,1359.0,1336.13,-1.6828550404709264
4209,RITES,RITES Limited,Record Date,2020-08-06 15:36:45,2020-08-07 15:36:45,241.75,223.07,-7.726990692864533
4210,EQUITAS,Equitas Holdings Limited,Record Date,2020-08-05 20:13:59,2020-08-06 20:13:59,48.25,47.32,-1.9274611398963726
4211,AVANTIFEED,Avanti Feeds Limited,Record Date,2020-08-04 16:43:41,2020-08-05 16:43:41,478.85,473.63,-1.0901117260102384
4214,NTPC,NTPC Limited,Record Date,2020-08-03 15:39:19,2020-08-04 15:39:19,86.5,72.04,-16.71676300578034
4215,SOLARINDS,Solar Industries India Limited,Record Date,2020-07-31 16:52:00,2020-08-01 16:52:00,996.0,974.71,-2.1375502008032092
